Buy and Hold,Strategy,Longs,Sells,Shorts,Covers,Stdev_Strategy,Stdev_Hold,Coin,Strategy_Name,Volume_Window,Price_Window,Long_Price_Window,
197.62,-33.95,253,252,0,0,210.7646547,434.2002572,USDT_LTC,Crossover moving average,0,40,20,-231.57
197.62,-34.03,211,210,0,0,161.9079311,434.2002572,USDT_LTC,Crossover moving average,0,48,18,-231.65
197.62,-34.33,332,331,0,0,211.2631023,434.2002572,USDT_LTC,Crossover moving average,0,34,24,-231.95
197.62,-34.51,414,413,0,0,181.9236265,434.2002572,USDT_LTC,Crossover moving average,0,32,26,-232.13
235.69,3.48,205,204,0,0,147.8976963,752.0568798,USDT_ADA,Crossover moving average,0,46,18,-232.21
197.62,-34.81,218,217,0,0,183.345271,434.2002572,USDT_LTC,Crossover moving average,0,48,16,-232.43
300.87,68.36,1041,1041,0,0,162.5346861,590.3701844,USDT_BTC,Crossover moving average,0,14,12,-232.51
300.87,67.96,552,552,0,0,154.640717,590.3701844,USDT_BTC,Crossover moving average,0,20,10,-232.91
197.62,-35.52,303,302,0,0,203.1251537,434.2002572,USDT_LTC,Crossover moving average,0,34,18,-233.14
300.87,67.53,397,397,0,0,156.1805082,590.3701844,USDT_BTC,Crossover moving average,0,28,8,-233.34
235.69,2.28,606,606,0,0,163.2738807,752.0568798,USDT_ADA,Crossover moving average,0,18,4,-233.41
197.62,-35.95,644,643,0,0,211.2897997,434.2002572,USDT_LTC,Crossover moving average,0,4,20,-233.57
197.62,-36.05,619,618,0,0,190.6884173,434.2002572,USDT_LTC,Crossover moving average,0,38,36,-233.67
300.87,66.64,806,805,0,0,148.3950859,590.3701844,USDT_BTC,Crossover moving average,0,10,14,-234.23
300.87,66.59,503,503,0,0,148.7212524,590.3701844,USDT_BTC,Crossover moving average,0,22,8,-234.28
300.87,66.53,549,549,0,0,167.5263678,590.3701844,USDT_BTC,Crossover moving average,0,20,8,-234.34
197.62,-36.91,536,536,0,0,170.0972686,434.2002572,USDT_LTC,Crossover moving average,0,4,28,-234.53
300.87,66.24,458,458,0,0,151.0397618,590.3701844,USDT_BTC,Crossover moving average,0,24,8,-234.63
235.69,0.96,367,367,0,0,170.3520123,752.0568798,USDT_ADA,Crossover moving average,0,42,38,-234.73
235.69,0.82,436,436,0,0,156.7069836,752.0568798,USDT_ADA,Crossover moving average,0,24,18,-234.87
235.69,0.77,243,243,0,0,162.131413,752.0568798,USDT_ADA,Crossover moving average,0,44,34,-234.92
235.69,0.72,392,391,0,0,156.4708815,752.0568798,USDT_ADA,Crossover moving average,0,36,4,-234.97
235.69,0.53,465,464,0,0,130.7746004,752.0568798,USDT_ADA,Crossover moving average,0,44,46,-235.16
197.62,-37.58,702,701,0,0,236.9586979,434.2002572,USDT_LTC,Crossover moving average,0,4,18,-235.2
235.69,0.35,347,346,0,0,147.9295113,752.0568798,USDT_ADA,Crossover moving average,0,48,4,-235.34
235.69,0.32,325,325,0,0,154.1637698,752.0568798,USDT_ADA,Crossover moving average,0,28,14,-235.37
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,Crossover moving average,0,0,0,-235.69
235.69,0,0,0,0,0,0,752.0568798,USDT_ADA,Crossover moving average,0,0,2,-235.69
